ORGAN_CODE,CATEGORY,YY,VAL
3710000,태풍,2020,147000
3720000,태풍,2020,1149157
3730000,태풍,2020,2951234
5690000,태풍,2020,23488
3750000,태풍,2020,
3760000,태풍,2020,
3790000,태풍,2020,
3810000,태풍,2020,
3820000,태풍,2020,
3860000,태풍,2020,
3900000,태풍,2020,
3910000,태풍,2020,
3920000,태풍,2020,2700
5550000,태풍,2020,
5560000,태풍,2020,900
3950000,태풍,2020,3917
3960100,태풍,2020,
4100100,태풍,2020,
3970000,태풍,2020,
3980000,태풍,2020,
3990000,태풍,2020,21000
4000000,태풍,2020,
4010000,태풍,2020,
4030000,태풍,2020,
4040000,태풍,2020,
5620000,태풍,2020,
4060000,태풍,2020,
4070000,태풍,2020,131616
4080000,태풍,2020,44288
4090000,태풍,2020,431
5530000,태풍,2020,42204
5540000,태풍,2020,4167
5590000,태풍,2020,1800
5600000,태풍,2020,
5700000,태풍,2020,25502
4140000,태풍,2020,1549288
4160000,태풍,2020,2475
4170000,태풍,2020,23705
4180000,태풍,2020,46665
4190000,태풍,2020,6718
4200000,태풍,2020,7605718
4210000,태풍,2020,544200
4220000,태풍,2020,1030513
4230000,태풍,2020,6163862
4240000,태풍,2020,15787308
4250000,태풍,2020,15303
4260000,태풍,2020,
4270000,태풍,2020,
4280000,태풍,2020,4817905
4290000,태풍,2020,1085964
4300000,태풍,2020,
4310000,태풍,2020,8186
4320000,태풍,2020,20627
4330000,태풍,2020,8105157
4340000,태풍,2020,8693732
4350000,태풍,2020,19540789
5710000,태풍,2020,
5720000,태풍,2020,6452
5725000,태풍,2020,2979
5730000,태풍,2020,22696
5735000,태풍,2020,28134
4390000,태풍,2020,11851
4400000,태풍,2020,54964
4420000,태풍,2020,24
4430000,태풍,2020,117287
4440000,태풍,2020,1851279
5570000,태풍,2020,10534
4450000,태풍,2020,153736
4460000,태풍,2020,6083
4470000,태풍,2020,55116
4480000,태풍,2020,13992
4490000,태풍,2020,
5650000,태풍,2020,5501
5660000,태풍,2020,42928
4500000,태풍,2020,330
4510000,태풍,2020,7852
4520000,태풍,2020,250031
4530000,태풍,2020,131669
4540000,태풍,2020,13086
5580000,태풍,2020,
5680000,태풍,2020,30761
4550000,태풍,2020,63971
4570000,태풍,2020,2175
4580000,태풍,2020,
4590000,태풍,2020,30060
4600000,태풍,2020,16658
4610000,태풍,2020,187859
4620000,태풍,2020,113789
4640000,태풍,2020,
4650000,태풍,2020,50820
4660000,태풍,2020,
4670000,태풍,2020,16405
4680000,태풍,2020,42000
4690000,태풍,2020,46136
4700000,태풍,2020,54553
4710000,태풍,2020,56528
4720000,태풍,2020,72
4730000,태풍,2020,11663
4740000,태풍,2020,73627
4750000,태풍,2020,42944
4760000,태풍,2020,14819
4770000,태풍,2020,38389
4780000,태풍,2020,949576
4790000,태풍,2020,227999
4800000,태풍,2020,
4810000,태풍,2020,309044
4820000,태풍,2020,79500
4830000,태풍,2020,26859
4840000,태풍,2020,42000
4850000,태풍,2020,41086
4860000,태풍,2020,27607
4870000,태풍,2020,
4880000,태풍,2020,458001
4890000,태풍,2020,49559
4900000,태풍,2020,117987
4910000,태풍,2020,
4920000,태풍,2020,17632
4930000,태풍,2020,126195
4940000,태풍,2020,
4950000,태풍,2020,86840
4960000,태풍,2020,223560
4970000,태풍,2020,208971
4980000,태풍,2020,75542
4990000,태풍,2020,221247
5000000,태풍,2020,10551
5010000,태풍,2020,119195
5020000,태풍,2020,
5030000,태풍,2020,5135991
5040000,태풍,2020,2580391
5050000,태풍,2020,10054692
5060000,태풍,2020,427662
5070000,태풍,2020,83199
5080000,태풍,2020,21180
5090000,태풍,2020,52540
5100000,태풍,2020,142916
5110000,태풍,2020,23404
5120000,태풍,2020,3403
5130000,태풍,2020,45579
5140000,태풍,2020,123636
5150000,태풍,2020,12193
5160000,태풍,2020,5271634
5170000,태풍,2020,3284147
5180000,태풍,2020,7944541
5190000,태풍,2020,391048
5200000,태풍,2020,9582
5210000,태풍,2020,
5220000,태풍,2020,358424
5230000,태풍,2020,35364
5240000,태풍,2020,1767794
5250000,태풍,2020,15312679
5260000,태풍,2020,45791713
5670000,태풍,2020,
5670123,태풍,2020,307495
5670140,태풍,2020,59992
5670156,태풍,2020,343912
5670184,태풍,2020,
5670206,태풍,2020,134090
5310000,태풍,2020,49407
5330000,태풍,2020,266851
5340000,태풍,2020,35106
5350000,태풍,2020,399599
5360000,태풍,2020,2626128
5370000,태풍,2020,4737074
5380000,태풍,2020,7058198
5390000,태풍,2020,24882
5400000,태풍,2020,735412
5410000,태풍,2020,8697
5420000,태풍,2020,417112
5430000,태풍,2020,2511963
5440000,태풍,2020,18051
5450000,태풍,2020,16580
5460000,태풍,2020,88071
5470000,태풍,2020,534508
5480000,태풍,2020,2875
6510000,태풍,2020,3718012
6520000,태풍,2020,2815455
3280000,"태풍,호우",2020,
3340000,"태풍,호우",2020,
3360000,"태풍,호우",2020,
3370000,"태풍,호우",2020,
3400000,"태풍,호우",2020,
3660000,"태풍,호우",2020,
3720000,"태풍,호우",2020,
3730000,"태풍,호우",2020,
3790000,"태풍,호우",2020,
3910000,"태풍,호우",2020,
5560000,"태풍,호우",2020,
3950000,"태풍,호우",2020,
4100100,"태풍,호우",2020,
4000000,"태풍,호우",2020,
4010000,"태풍,호우",2020,
5620000,"태풍,호우",2020,
5640000,"태풍,호우",2020,
4070000,"태풍,호우",2020,
4080000,"태풍,호우",2020,
5530000,"태풍,호우",2020,
5540000,"태풍,호우",2020,
5590000,"태풍,호우",2020,
5700000,"태풍,호우",2020,
4170000,"태풍,호우",2020,
4220000,"태풍,호우",2020,
4300000,"태풍,호우",2020,
5725000,"태풍,호우",2020,
5730000,"태풍,호우",2020,
5735000,"태풍,호우",2020,
4470000,"태풍,호우",2020,
4480000,"태풍,호우",2020,
5650000,"태풍,호우",2020,
5660000,"태풍,호우",2020,
4500000,"태풍,호우",2020,
4510000,"태풍,호우",2020,
4520000,"태풍,호우",2020,
4540000,"태풍,호우",2020,
5680000,"태풍,호우",2020,
4550000,"태풍,호우",2020,
4570000,"태풍,호우",2020,
4580000,"태풍,호우",2020,
4590000,"태풍,호우",2020,
4610000,"태풍,호우",2020,
4620000,"태풍,호우",2020,
4650000,"태풍,호우",2020,
4660000,"태풍,호우",2020,
4670000,"태풍,호우",2020,
4680000,"태풍,호우",2020,
4690000,"태풍,호우",2020,
4700000,"태풍,호우",2020,
4710000,"태풍,호우",2020,
4720000,"태풍,호우",2020,
4730000,"태풍,호우",2020,
4740000,"태풍,호우",2020,
4750000,"태풍,호우",2020,
4760000,"태풍,호우",2020,
4780000,"태풍,호우",2020,
4790000,"태풍,호우",2020,
4810000,"태풍,호우",2020,
4820000,"태풍,호우",2020,
4830000,"태풍,호우",2020,
4840000,"태풍,호우",2020,
4850000,"태풍,호우",2020,
4860000,"태풍,호우",2020,
4880000,"태풍,호우",2020,
4890000,"태풍,호우",2020,
4900000,"태풍,호우",2020,
4910000,"태풍,호우",2020,
4920000,"태풍,호우",2020,
4930000,"태풍,호우",2020,
4940000,"태풍,호우",2020,
4950000,"태풍,호우",2020,
4960000,"태풍,호우",2020,
4970000,"태풍,호우",2020,
4980000,"태풍,호우",2020,
4990000,"태풍,호우",2020,
5000000,"태풍,호우",2020,
5010000,"태풍,호우",2020,
5030000,"태풍,호우",2020,
5040000,"태풍,호우",2020,
5050000,"태풍,호우",2020,
5060000,"태풍,호우",2020,
5070000,"태풍,호우",2020,
5080000,"태풍,호우",2020,
5090000,"태풍,호우",2020,
5140000,"태풍,호우",2020,
5150000,"태풍,호우",2020,
5160000,"태풍,호우",2020,
5170000,"태풍,호우",2020,
5180000,"태풍,호우",2020,
5190000,"태풍,호우",2020,
5210000,"태풍,호우",2020,
5220000,"태풍,호우",2020,
5230000,"태풍,호우",2020,
5310000,"태풍,호우",2020,
5330000,"태풍,호우",2020,
5340000,"태풍,호우",2020,
5350000,"태풍,호우",2020,
5360000,"태풍,호우",2020,
5370000,"태풍,호우",2020,
5380000,"태풍,호우",2020,
5390000,"태풍,호우",2020,
5400000,"태풍,호우",2020,
5440000,"태풍,호우",2020,
5460000,"태풍,호우",2020,
5470000,"태풍,호우",2020,
5480000,"태풍,호우",2020,
6510000,"태풍,호우",2020,
3030000,호우,,
3050000,호우,,
3060000,호우,,
3070000,호우,,
3080000,호우,,
3090000,호우,,
3100000,호우,,
3110000,호우,,
3120000,호우,,
3130000,호우,,
3140000,호우,,
3150000,호우,,
3160000,호우,,
3180000,호우,,
3190000,호우,,
3200000,호우,,
3210000,호우,,
3220000,호우,,
3240000,호우,,
3250000,호우,14532,
3260000,호우,8000,
3270000,호우,4000,
3280000,호우,,
3290000,호우,384583,
3300000,호우,2000,
3310000,호우,4319,
3320000,호우,,
3330000,호우,40271,
3340000,호우,10000,
3350000,호우,,
3360000,호우,2000,
3370000,호우,,
3380000,호우,,
3390000,호우,59627,
3400000,호우,106942,
3420000,호우,,
3450000,호우,,
3460000,호우,,
3480000,호우,35000,
3490000,호우,18000,
3500000,호우,,
3510500,호우,,
3520000,호우,,
3530000,호우,,
3540000,호우,,
3550000,호우,,
3560000,호우,4000,
3570000,호우,,
3580000,호우,,
3590000,호우,,
3600000,호우,2000,
3610000,호우,69858,
3620000,호우,78318,
3630000,호우,,
3640000,호우,,
3650000,호우,,
3660000,호우,,
3670000,호우,,
3680000,호우,,
3720000,호우,,
3730000,호우,,
5690000,호우,,
3740000,호우,8000,
3750000,호우,,
3760000,호우,,
3770000,호우,,
5610000,호우,,
3790000,호우,,
3800000,호우,,
3810000,호우,,
3820000,호우,,
3840000,호우,,
3850000,호우,,
3860000,호우,,
3900000,호우,,
3910000,호우,6000,
3920000,호우,,
3930000,호우,2000,
5550000,호우,,
5560000,호우,,
3940000,호우,14000,
3950000,호우,,
3960100,호우,,
4100100,호우,,
3970000,호우,,
3980000,호우,,
3990000,호우,,
4000000,호우,,
4010000,호우,,
4020000,호우,,
4030000,호우,,
4040000,호우,,
4050000,호우,2000,
5620000,호우,,
5630000,호우,,
5640000,호우,,
4060000,호우,,
4070000,호우,33571,
4080000,호우,,
4090000,호우,7000,
5530000,호우,,
5540000,호우,,
5590000,호우,10000,
5600000,호우,,
5700000,호우,650,
4140000,호우,,
4160000,호우,,
4170000,호우,,
4180000,호우,2000,
4190000,호우,8622,
4200000,호우,,
4220000,호우,,
4230000,호우,10000,
4240000,호우,,
4250000,호우,,
4260000,호우,,
4270000,호우,,
4280000,호우,419239,
4290000,호우,,
4300000,호우,,
4310000,호우,,
4320000,호우,,
4330000,호우,,
4340000,호우,,
4350000,호우,,
5710000,호우,2000,
5720000,호우,,
5725000,호우,,
5730000,호우,,
5735000,호우,,
4390000,호우,334057,
4400000,호우,39153,
4420000,호우,,
4430000,호우,554,
4440000,호우,2000,
5570000,호우,4723,
4450000,호우,,
4460000,호우,16792,
4470000,호우,,
4480000,호우,139024,
4490000,호우,45314,
5650000,호우,,
5660000,호우,,
4500000,호우,943441,
4510000,호우,23609,
4520000,호우,206646,
4530000,호우,740571,
4540000,호우,2000,
5580000,호우,,
5680000,호우,289359,
4550000,호우,27810,
4570000,호우,,
4580000,호우,,
4590000,호우,,
4600000,호우,1143333,
4610000,호우,,
4620000,호우,2018,
4640000,호우,26410,
4650000,호우,,
4660000,호우,,
4670000,호우,,
4680000,호우,69776,
4690000,호우,123560,
4700000,호우,557148,
4710000,호우,4405,
4720000,호우,94371,
4730000,호우,7100,
4740000,호우,64750,
4750000,호우,4551,
4760000,호우,44760,
4770000,호우,,
4780000,호우,1027,
4790000,호우,,
4800000,호우,,
4810000,호우,79424,
4820000,호우,877429,
4830000,호우,58566,
4840000,호우,748153,
4850000,호우,1253557,
4860000,호우,,
4870000,호우,86826,
4880000,호우,380946,
4890000,호우,375648,
4900000,호우,98763,
4910000,호우,6397570,
4920000,호우,6809073,
4930000,호우,9141108,
4940000,호우,714061,
4950000,호우,8000,
4960000,호우,5423,
4970000,호우,3935,
4980000,호우,2000,
4990000,호우,,
5000000,호우,3407640,
5010000,호우,26000,
5020000,호우,2000,
5030000,호우,,
5040000,호우,,
5050000,호우,,
5060000,호우,,
5070000,호우,148265,
5080000,호우,,
5090000,호우,12965,
5100000,호우,,
5110000,호우,,
5120000,호우,22344,
5130000,호우,,
5140000,호우,,
5150000,호우,101561,
5160000,호우,,
5170000,호우,,
5180000,호우,,
5190000,호우,1648,
5200000,호우,,
5210000,호우,,
5220000,호우,,
5230000,호우,,
5240000,호우,,
5250000,호우,,
5670000,호우,1917846,
5670123,호우,,
5670140,호우,,
5670156,호우,,
5670206,호우,,
5310000,호우,5355,
5330000,호우,,
5340000,호우,10353,
5350000,호우,4978,
5360000,호우,91563,
5370000,호우,77164,
5380000,호우,38993,
5390000,호우,,
5400000,호우,12701,
5410000,호우,25885,
5420000,호우,1316916,
5440000,호우,15824,
5450000,호우,,
5460000,호우,,
5470000,호우,2374,
5480000,호우,6353,
6510000,호우,4000,
6520000,호우,,
3420000,대설,,
3460000,대설,,
3480000,대설,,
3630000,대설,,
3730000,대설,,
3960100,대설,,
4100100,대설,,
3970000,대설,,
4070000,대설,5680,
4080000,대설,3300,
4090000,대설,,
5590000,대설,,
5700000,대설,33085,
4200000,대설,654080,
4220000,대설,,
4230000,대설,22026,
4280000,대설,98700,
4320000,대설,2394020,
5710000,대설,37913,
4430000,대설,,
4440000,대설,,
4460000,대설,,
4480000,대설,,
5650000,대설,,
4500000,대설,,
4550000,대설,200,
4640000,대설,,
4670000,대설,,
4700000,대설,,
4740000,대설,,
4750000,대설,,
4770000,대설,7257,
4780000,대설,,
4790000,대설,,
4850000,대설,,
4950000,대설,249288,
4970000,대설,3935,
5030000,대설,,
5040000,대설,,
5050000,대설,,
5060000,대설,,
5070000,대설,,
5080000,대설,,
5090000,대설,,
5100000,대설,,
5110000,대설,,
5120000,대설,,
5130000,대설,,
5140000,대설,,
5150000,대설,,
5160000,대설,,
5170000,대설,,
5190000,대설,,
5210000,대설,,
5220000,대설,,
5230000,대설,,
5240000,대설,,
5450000,대설,,
5460000,대설,,
5470000,대설,,
5480000,대설,,
6520000,대설,17973,
3260000,"풍랑,강풍",,
3300000,"풍랑,강풍",,
3340000,"풍랑,강풍",,
3360000,"풍랑,강풍",,
3400000,"풍랑,강풍",,
3550000,"풍랑,강풍",,
3570000,"풍랑,강풍",,
3950000,"풍랑,강풍",,
3960100,"풍랑,강풍",,
4100100,"풍랑,강풍",,
5620000,"풍랑,강풍",,
4060000,"풍랑,강풍",,
4070000,"풍랑,강풍",,
4090000,"풍랑,강풍",,
5530000,"풍랑,강풍",,
5540000,"풍랑,강풍",,
5590000,"풍랑,강풍",,
5600000,"풍랑,강풍",,
4140000,"풍랑,강풍",,
4160000,"풍랑,강풍",,
4200000,"풍랑,강풍",,
4220000,"풍랑,강풍",,
4240000,"풍랑,강풍",,
4250000,"풍랑,강풍",,
4280000,"풍랑,강풍",,
4300000,"풍랑,강풍",,
4310000,"풍랑,강풍",,
4340000,"풍랑,강풍",,
4350000,"풍랑,강풍",,
5720000,"풍랑,강풍",,
5735000,"풍랑,강풍",,
4390000,"풍랑,강풍",,
4430000,"풍랑,강풍",,
5570000,"풍랑,강풍",,
4450000,"풍랑,강풍",,
4740000,"풍랑,강풍",,
5010000,"풍랑,강풍",,
5030000,"풍랑,강풍",,
5040000,"풍랑,강풍",,
5050000,"풍랑,강풍",,
5070000,"풍랑,강풍",,
5090000,"풍랑,강풍",,
5110000,"풍랑,강풍",,
5120000,"풍랑,강풍",,
5170000,"풍랑,강풍",,
5180000,"풍랑,강풍",,
5190000,"풍랑,강풍",,
5370000,"풍랑,강풍",,
5380000,"풍랑,강풍",,
5400000,"풍랑,강풍",,
5430000,"풍랑,강풍",,
5460000,"풍랑,강풍",,
6510000,"풍랑,강풍",,
6520000,"풍랑,강풍",,
3120000,태풍,,
3160000,태풍,,
3190000,태풍,,
3210000,태풍,,
3250000,태풍,,
3260000,태풍,,
3270000,태풍,2000,
3280000,태풍,,
3290000,태풍,16000,
3300000,태풍,16000,
3310000,태풍,,
3320000,태풍,2036,
3330000,태풍,,
3340000,태풍,,
3350000,태풍,104861,
3360000,태풍,192742,
3370000,태풍,28000,
3380000,태풍,,
3390000,태풍,97966,
3400000,태풍,738525,
3480000,태풍,21669,
3490000,태풍,,
3500000,태풍,,
3510500,태풍,,
3520000,태풍,,
3530000,태풍,,
3540000,태풍,,
3550000,태풍,,
3560000,태풍,,
3570000,태풍,,
3580000,태풍,,
3590000,태풍,,
3600000,태풍,,
3610000,태풍,,
3620000,태풍,,
3630000,태풍,,
3640000,태풍,,
3650000,태풍,,
3660000,태풍,,
3670000,태풍,,
3680000,태풍,,
3690000,태풍,20790,
3700000,태풍,20000,
3710000,태풍,,
3720000,태풍,2354442,
3730000,태풍,36570,
5690000,태풍,,
3750000,태풍,,
3760000,태풍,,
3790000,태풍,,
3810000,태풍,,
3820000,태풍,,
3860000,태풍,,
3900000,태풍,,
3910000,태풍,,
3920000,태풍,,
5550000,태풍,,
5560000,태풍,,
3950000,태풍,,
3960100,태풍,,
4100100,태풍,,
3970000,태풍,,
3980000,태풍,,
3990000,태풍,,
4000000,태풍,,
4010000,태풍,,
4030000,태풍,,
4040000,태풍,,
5620000,태풍,,
4060000,태풍,,
4070000,태풍,,
4080000,태풍,,
4090000,태풍,,
5530000,태풍,,
5540000,태풍,,
5590000,태풍,,
5600000,태풍,,
5700000,태풍,,
4140000,태풍,,
4160000,태풍,,
4170000,태풍,,
4180000,태풍,,
4190000,태풍,,
4200000,태풍,,
4210000,태풍,,
4220000,태풍,,
4230000,태풍,,
4240000,태풍,,
4250000,태풍,,
4260000,태풍,,
4270000,태풍,29044,
4280000,태풍,,
4290000,태풍,,
4300000,태풍,,
4310000,태풍,,
4320000,태풍,,
4330000,태풍,,
4340000,태풍,,
4350000,태풍,,
5710000,태풍,,
5720000,태풍,,
5725000,태풍,,
5730000,태풍,,
5735000,태풍,,
4390000,태풍,,
4400000,태풍,,
4420000,태풍,,
4430000,태풍,,
4440000,태풍,,
5570000,태풍,,
4450000,태풍,,
4460000,태풍,,
4470000,태풍,,
4480000,태풍,,
4490000,태풍,,
5650000,태풍,,
5660000,태풍,,
4500000,태풍,,
4510000,태풍,,
4520000,태풍,,
4530000,태풍,,
4540000,태풍,,
5580000,태풍,,
5680000,태풍,,
4550000,태풍,,
4570000,태풍,,
4580000,태풍,,
4590000,태풍,,
4600000,태풍,,
4610000,태풍,,
4620000,태풍,,
4640000,태풍,6000,
4650000,태풍,,
4660000,태풍,,
4670000,태풍,,
4680000,태풍,,
4690000,태풍,,
4700000,태풍,,
4710000,태풍,10000,
4720000,태풍,2000,
4730000,태풍,,
4740000,태풍,5238,
4750000,태풍,1143,
4760000,태풍,30892,
4770000,태풍,,
4780000,태풍,3989,
4790000,태풍,2000,
4800000,태풍,,
4810000,태풍,,
4820000,태풍,,
4830000,태풍,,
4840000,태풍,,
4850000,태풍,,
4860000,태풍,,
4870000,태풍,,
4880000,태풍,,
4890000,태풍,,
4900000,태풍,,
4910000,태풍,,
4920000,태풍,,
4930000,태풍,,
4940000,태풍,,
4950000,태풍,,
4960000,태풍,52000,
4970000,태풍,,
4980000,태풍,,
4990000,태풍,,
5000000,태풍,,
5010000,태풍,,
5020000,태풍,8670599,
5030000,태풍,,
5040000,태풍,,
5050000,태풍,2142599,
5060000,태풍,30572,
5070000,태풍,2000,
5080000,태풍,,
5090000,태풍,,
5100000,태풍,1594574,
5110000,태풍,2000,
5120000,태풍,,
5130000,태풍,,
5140000,태풍,39326,
5150000,태풍,459372,
5160000,태풍,1718829,
5170000,태풍,,
5180000,태풍,11516,
5190000,태풍,378006,
5200000,태풍,53502,
5210000,태풍,122290,
5220000,태풍,2000,
5230000,태풍,,
5240000,태풍,,
5250000,태풍,,
5260000,태풍,13241,
5670000,태풍,389141,
5670123,태풍,,
5670140,태풍,,
5670156,태풍,,
5670184,태풍,,
5670206,태풍,,
5310000,태풍,3916,
5330000,태풍,49176,
5340000,태풍,8267,
5350000,태풍,281068,
5360000,태풍,,
5370000,태풍,135672,
5380000,태풍,818634,
5390000,태풍,11414,
5400000,태풍,159506,
5410000,태풍,,
5420000,태풍,190991,
5430000,태풍,,
5440000,태풍,,
5450000,태풍,,
5460000,태풍,,
5470000,태풍,,
5480000,태풍,26000,
6510000,태풍,,
6520000,태풍,,
3280000,"태풍,호우",,
3340000,"태풍,호우",,
3360000,"태풍,호우",,
3370000,"태풍,호우",,
3400000,"태풍,호우",,
3660000,"태풍,호우",,
3720000,"태풍,호우",,
3730000,"태풍,호우",,
3790000,"태풍,호우",,
3910000,"태풍,호우",,
5560000,"태풍,호우",,
3950000,"태풍,호우",,
4100100,"태풍,호우",,
4000000,"태풍,호우",,
4010000,"태풍,호우",,
5620000,"태풍,호우",,
5640000,"태풍,호우",,
4070000,"태풍,호우",,
4080000,"태풍,호우",,
5530000,"태풍,호우",,
5540000,"태풍,호우",,
5590000,"태풍,호우",,
5700000,"태풍,호우",,
4170000,"태풍,호우",,
4220000,"태풍,호우",,
4300000,"태풍,호우",,
5725000,"태풍,호우",,
5730000,"태풍,호우",,
5735000,"태풍,호우",,
4470000,"태풍,호우",,
4480000,"태풍,호우",,
5650000,"태풍,호우",,
5660000,"태풍,호우",,
4500000,"태풍,호우",,
4510000,"태풍,호우",,
4520000,"태풍,호우",,
4540000,"태풍,호우",,
5680000,"태풍,호우",,
4550000,"태풍,호우",,
4570000,"태풍,호우",,
4580000,"태풍,호우",,
4590000,"태풍,호우",,
4610000,"태풍,호우",,
4620000,"태풍,호우",,
4650000,"태풍,호우",,
4660000,"태풍,호우",,
4670000,"태풍,호우",,
4680000,"태풍,호우",,
4690000,"태풍,호우",,
4700000,"태풍,호우",,
4710000,"태풍,호우",,
4720000,"태풍,호우",,
4730000,"태풍,호우",,
4740000,"태풍,호우",,
4750000,"태풍,호우",,
4760000,"태풍,호우",,
4780000,"태풍,호우",,
4790000,"태풍,호우",,
4810000,"태풍,호우",,
4820000,"태풍,호우",,
4830000,"태풍,호우",,
4840000,"태풍,호우",,
4850000,"태풍,호우",,
4860000,"태풍,호우",,
4880000,"태풍,호우",,
4890000,"태풍,호우",,
4900000,"태풍,호우",,
4910000,"태풍,호우",,
4920000,"태풍,호우",,
4930000,"태풍,호우",,
4940000,"태풍,호우",,
4950000,"태풍,호우",,
4960000,"태풍,호우",,
4970000,"태풍,호우",,
4980000,"태풍,호우",,
4990000,"태풍,호우",,
5000000,"태풍,호우",,
5010000,"태풍,호우",,
5030000,"태풍,호우",,
5040000,"태풍,호우",,
5050000,"태풍,호우",,
5060000,"태풍,호우",,
5070000,"태풍,호우",,
5080000,"태풍,호우",,
5090000,"태풍,호우",,
5140000,"태풍,호우",,
5150000,"태풍,호우",,
5160000,"태풍,호우",,
5170000,"태풍,호우",,
5180000,"태풍,호우",,
5190000,"태풍,호우",,
5210000,"태풍,호우",,
5220000,"태풍,호우",,
5230000,"태풍,호우",,
5310000,"태풍,호우",,
5330000,"태풍,호우",,
5340000,"태풍,호우",,
5350000,"태풍,호우",,
5360000,"태풍,호우",,
5370000,"태풍,호우",,
5380000,"태풍,호우",,
5390000,"태풍,호우",,
5400000,"태풍,호우",,
5440000,"태풍,호우",,
5460000,"태풍,호우",,
5470000,"태풍,호우",,
5480000,"태풍,호우",,
6510000,"태풍,호우",,
